"Sample","Experiment","Condition","Cluster","Count","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"Unstained","Test","test","V5_10-B3_08-R7_04",295,241.625427246094,228.717376708984,311.316589355469,344.333374023438,770.222473144531,494.209899902344,611.76904296875,479.004577636719,391.691131591797,383.394378662109,161.71337890625,129.779983520508,117.063545227051,114.169502258301,102.036376953125,78.8739318847656,287.216094970703,292.635162353516,516.757507324219,235.88981628418,210.562103271484,165.114044189453,108.231140136719,79.270751953125,89.2188110351562,57.466682434082,24.3222980499268,10.8200283050537,31.8417930603027,31.6065406799316,29.4098129272461,32.5807456970215,21.9305229187012,43.875,27.1499614715576,22.1088485717773,218.328948974609,32.0632400512695
"Unstained","Test","test","V7_10-B3_00-R7_04",284,251.308631896973,207.007934570312,307.505615234375,318.213104248047,472.693725585938,448.769134521484,806.702453613281,423.305618286133,327.050811767578,347.461410522461,147.259468078613,108.786159515381,114.184398651123,105.190612792969,89.9917755126953,40.8047218322754,215.206657409668,247.13988494873,0,155.200401306152,191.175117492676,114.031883239746,111.506359100342,52.909839630127,46.4249019622803,55.1560897827148,30.7872762680054,42.0132102966309,14.9622187614441,34.0061683654785,18.275634765625,49.5432167053223,31.7381620407104,26.8449993133545,11.1040291786194,13.8659543991089,223.982276916504,38.9559135437012
"Unstained","Test","test","V8_10-B3_08-R7_02",275,280.228302001953,241.20866394043,310.265289306641,327.006378173828,550.868713378906,501.241607666016,685.585388183594,836.360290527344,429.254180908203,409.622833251953,195.275283813477,143.818984985352,113.20287322998,123.345008850098,110.98006439209,51.4536781311035,319.037719726562,345.569671630859,576.257507324219,261.861389160156,249.635482788086,184.942474365234,147.682647705078,93.7109603881836,82.4014205932617,66.1873092651367,38.0909538269043,47.0465774536133,27.6646976470947,90.7059707641602,48.626823425293,60.0407447814941,53.5079040527344,50.504997253418,30.6886081695557,9.58476066589355,82.4648056030273,42.0330009460449
"Unstained","Test","test","V6_10-B3_02-R7_00",273,245.719665527344,239.004318237305,283.32568359375,295.856719970703,461.828735351562,764.930786132812,590.465942382812,428.204010009766,362.755615234375,353.493957519531,155.617172241211,110.306510925293,124.130546569824,132.586044311523,85.5852127075195,45.7872619628906,223.199401855469,232.298782348633,87.8368759155273,146.876190185547,200.68147277832,127.226264953613,120.289901733398,70.6968688964844,67.0623092651367,30.1122436523438,35.5748558044434,20.2704334259033,22.5289249420166,51.4891777038574,20.255765914917,33.0288124084473,13.0554141998291,42.5749969482422,39.6572494506836,21.7254581451416,0,26.4014015197754
"Unstained","Test","test","V6_10-B3_06-R7_04",269,246.174575805664,230.520935058594,308.951141357422,323.502044677734,492.767486572266,797.767578125,625.949584960938,450.717163085938,379.015258789062,393.492340087891,140.802734375,126.803970336914,106.135871887207,103.027816772461,80.0362091064453,34.9754753112793,242.396942138672,293.457580566406,381.766906738281,190.088119506836,190.276885986328,167.546524047852,107.56120300293,98.8252029418945,70.5451049804688,56.0505142211914,3.98382472991943,66.289794921875,16.0920886993408,77.4737319946289,38.1094055175781,40.837947845459,43.5394821166992,55.8999977111816,4.57583618164062,30.4795398712158,226.071548461914,2.15396046638489
"Unstained","Test","test","V8_10-B3_02-R7_00",266,228.79029083252,204.836990356445,310.068161010742,299.458404541016,489.620590209961,446.646362304688,605.811950683594,785.332611083984,362.88835144043,349.19905090332,163.974868774414,120.496116638184,108.39338684082,83.7264862060547,114.505310058594,41.2932052612305,215.430755615234,248.560440063477,88.6921920776367,185.278579711914,196.527122497559,147.460113525391,118.801166534424,77.4281158447266,78.992733001709,68.4979019165039,28.6206359863281,24.0368986129761,0,41.2736167907715,28.1762886047363,23.3634033203125,23.3132390975952,57.8499965667725,29.6209135055542,23.8021564483643,0,26.8937358856201
"Unstained","Test","test","V6_10-B3_04-R7_04",263,251.763549804688,264.187286376953,300.803558349609,336.221466064453,522.248718261719,774.483337402344,612.805053710938,441.569152832031,377.887054443359,400.442901611328,148.734344482422,140.842971801758,112.810256958008,115.611366271973,118.095840454102,34.7149505615234,232.686126708984,237.08381652832,232.645004272461,197.117462158203,193.34587097168,152.435638427734,122.895195007324,89.2736053466797,86.5511322021484,55.8269081115723,22.8545742034912,22.8042373657227,62.9988174438477,37.2285270690918,18.8274745941162,30.0203723907471,8.8107967376709,31.4599990844727,28.0041179656982,41.3422698974609,226.808944702148,6.27725648880005
"Unstained","Test","test","V8_10-B3_04-R7_04",259,236.621337890625,233.660446166992,326.231903076172,322.333923339844,498.994964599609,509.732727050781,642.396362304688,832.597290039062,387.974639892578,375.460296630859,186.229309082031,132.044342041016,123.672500610352,122.558532714844,94.8553085327148,60.5720520019531,248.671630859375,279.551055908203,247.668762207031,178.915176391602,217.298889160156,138.061874389648,125.94709777832,86.5660629272461,114.191177368164,50.1622276306152,34.9458312988281,3.56102204322815,36.635181427002,60.7448883056641,39.3429298400879,31.3645687103271,39.4234924316406,45.1749992370605,32.6409645080566,58.1475486755371,221.155624389648,54.1567230224609
"Unstained","Test","test","V7_10-B3_04-R7_08",236,277.856231689453,258.175430297852,323.012313842773,297.998275756836,493.032470703125,435.236404418945,781.837982177734,438.487380981445,374.004638671875,374.93571472168,166.957420349121,144.207160949707,125.733707427979,139.729835510254,67.5672721862793,44.7125968933105,213.189796447754,234.803443908691,233.797828674316,214.986778259277,179.273460388184,115.43240737915,111.171394348145,85.2875022888184,60.2819766998291,82.9577445983887,14.851978302002,37.3222484588623,64.4368324279785,27.5957317352295,6.39484882354736,20.130931854248,9.00373363494873,37.3749980926514,36.7287139892578,36.8693809509277,526.742401123047,34.9557018280029
"Unstained","Test","test","V5_10-B3_10-R7_00",233,284.907440185547,198.992141723633,307.308502197266,280.801055908203,727.68994140625,449.233489990234,594.415771484375,453.182586669922,415.914672851562,382.673095703125,138.836212158203,101.766654968262,105.219779968262,128.457077026367,88.784049987793,55.9477348327637,320.979858398438,332.560333251953,628.245666503906,240.551376342773,200.007797241211,147.791809082031,119.173347473145,98.2987365722656,103.298187255859,58.957389831543,24.4620819091797,27.0500717163086,34.3754425048828,62.2532272338867,34.6685218811035,45.8306770324707,33.0565643310547,3.96499991416931,0,30.9907264709473,0,8.18505001068115
"Unstained","Test","test","V7_10-B3_06-R7_08",231,241.885375976562,229.986541748047,321.960998535156,292.806671142578,502.704986572266,492.087127685547,777.273071289062,449.873718261719,384.258148193359,398.147888183594,155.420516967773,125.121871948242,121.185966491699,116.004600524902,95.0511627197266,49.0438232421875,274.741455078125,249.121185302734,377.67626953125,205.552673339844,197.088531494141,143.442825317383,121.332015991211,84.3097839355469,64.9133529663086,55.8269081115723,21.4567394256592,33.1448974609375,51.220775604248,39.902400970459,31.8768615722656,40.6459197998047,28.0401992797852,44.6549987792969,23.6113147735596,50.0963516235352,532.272827148438,13.7853469848633
"Unstained","Test","test","V5_10-B3_02-R7_04",207,281.658020019531,223.974700927734,346.469451904297,322.658416748047,781.94873046875,477.227661132812,631.000183105469,468.429229736328,371.449554443359,359.264221191406,140.212768554688,124.604309082031,108.949584960938,103.289970397949,92.4398651123047,53.081958770752,211.994613647461,250.616516113281,96.9850082397461,184.390655517578,178.150665283203,150.813980102539,137.3359375,67.2372360229492,67.1364135742188,50.6839752197266,12.5804986953735,34.0351524353027,39.7166442871094,14.0549688339233,30.6433372497559,46.4067611694336,39.3591804504395,53.4299964904785,30.0174865722656,31.374116897583,223.183441162109,0
"Unstained","Test","test","V6_10-B3_02-R7_02",205,249.164031982422,212.28498840332,293.115936279297,341.997131347656,495.086212158203,770.702087402344,612.157592773438,461.941284179688,388.372833251953,334.216033935547,161.910018920898,115.8056640625,107.248268127441,100.340705871582,61.6265754699707,89.6205825805664,234.702987670898,244.709976196289,97.2825012207031,174.993545532227,182.117889404297,102.016891479492,92.3016586303711,90.2513275146484,65.4320678710938,43.0068435668945,4.8225245475769,43.6910018920898,37.6623344421387,64.9271011352539,51.937858581543,26.1798133850098,34.7929992675781,75.3999938964844,25.8687286376953,9.20137023925781,77.18017578125,21.1088123321533
"Unstained","Test","test","V7_10-B3_10-R7_06",198,250.593765258789,207.809509277344,296.105575561523,298.744567871094,546.893707275391,507.510452270508,779.506958007812,481.113143920898,404.499740600586,386.968017578125,149.357086181641,88.8598213195801,116.441913604736,95.0647888183594,83.5941009521484,56.8921375274658,306.30158996582,344.036972045898,679.638793945312,246.137855529785,233.429763793945,161.317893981934,135.549453735352,90.4393501281738,106.039962768555,43.3049850463867,20.2685823440552,30.8850173950195,41.7709560394287,48.8495864868164,7.66083431243896,37.9575290679932,25.3390789031982,39.2599983215332,42.2807273864746,13.9618015289307,374.102645874023,42.7407302856445
"Unstained","Test","test","V8_10-B3_02-R7_02",198,231.422302246094,195.719017028809,313.74772644043,361.563003540039,551.034362792969,487.111846923828,651.040649414062,832.435089111328,381.10578918457,378.247055053711,185.67212677002,131.623809814453,125.995452880859,118.462326049805,94.920597076416,55.3615531921387,272.948684692383,241.644561767578,100.517818450928,193.454803466797,203.001930236816,173.996292114258,111.245826721191,59.8291091918945,59.0963439941406,84.7838592529297,32.9539184570312,44.6497383117676,47.5914974212646,74.4913368225098,14.3153729438782,38.6296272277832,41.3528614044189,33.6049995422363,44.2330837249756,19.9682521820068,78.2555389404297,67.6035919189453
"Unstained","Test","test","V8_10-B3_08-R7_04",195,267.360656738281,235.464004516602,327.283203125,332.652252197266,505.619964599609,490.4287109375,649.324768066406,800.417114257812,390.164703369141,412.180114746094,150.831970214844,166.009689331055,133.356903076172,137.042724609375,90.8730850219727,51.9095993041992,333.902740478516,311.775329589844,541.078125,236.259780883789,255.698593139648,182.362564086914,171.427993774414,115.521697998047,96.9254150390625,23.6276760101318,56.4724617004395,32.1176795959473,64.7107391357422,30.9894924163818,56.5473442077637,51.9115600585938,19.4223403930664,80.1449966430664,51.3713874816895,78.2755508422852,226.255905151367,6.15417289733887
"Unstained","Test","test","V6_10-B3_08-R7_04",192,224.728538513184,204.502990722656,283.424255371094,298.809463500977,486.771850585938,769.309020996094,615.524627685547,469.953903198242,378.683441162109,335.756973266602,170.366058349609,133.176513671875,126.747955322266,96.2772636413574,96.5200157165527,42.8563556671143,242.284896850586,342.504257202148,508.576278686523,228.971473693848,226.954956054688,164.450637817383,88.0587577819824,70.9225006103516,67.3587188720703,42.5968990325928,27.2926940917969,31.0219802856445,27.9386053085327,21.3909769058228,40.1869201660156,17.3465261459351,19.9046831130981,30.9724988937378,53.9033527374268,4.02559965848923,207.513900756836,42.402250289917
"Unstained","Test","test","V5_10-B3_00-R7_00",188,247.279373168945,194.082466125488,270.480102539062,280.476593017578,705.463073730469,394.936721801758,543.327056884766,395.018203735352,315.669082641602,323.495162963867,123.071285247803,96.6233329772949,79.2092895507812,87.8554611206055,81.2765731811523,66.6618270874023,206.803062438965,226.242713928223,0,97.9297904968262,187.395034790039,106.734432220459,97.623893737793,104.390701293945,83.438850402832,68.0879554748535,0,23.386326789856,43.3116874694824,20.8767700195312,32.6234683990479,19.3308153152466,6.59201908111572,57.9799976348877,32.6714715957642,0,0,12.3083453178406
"Unstained","Test","test","V5_10-B3_10-R7_02",185,288.611755371094,225.84504699707,311.776519775391,338.363006591797,764.988708496094,510.860473632812,640.000549316406,463.303771972656,413.658233642578,407.065582275391,171.087112426758,146.600921630859,115.493103027344,144.7763671875,72.6593017578125,77.5061721801758,326.656951904297,329.270629882812,681.646911621094,214.579818725586,259.291564941406,180.81462097168,146.640533447266,76.8640441894531,74.1761016845703,77.0694580078125,27.0480728149414,40.9517517089844,69.7780380249023,32.0179061889648,43.8225708007812,35.9092292785645,41.0956115722656,63.7649993896484,0,29.7127590179443,70.2978668212891,34.2787437438965
"Unstained","Test","test","V6_10-B3_10-R7_00",180,254.233093261719,238.035743713379,267.851852416992,303.352111816406,491.939346313477,729.739074707031,597.97705078125,452.598663330078,375.497863769531,403.295227050781,159.255226135254,113.994178771973,119.844543457031,135.83024597168,66.7186012268066,39.0136127471924,304.32209777832,309.980941772461,664.354736328125,228.157539367676,210.786659240723,190.249710083008,138.899108886719,93.1844940185547,102.29780960083,38.944673538208,63.566463470459,28.9675436019897,56.9043655395508,26.2245149612427,63.8511085510254,32.7087650299072,0,51.6424980163574,34.5323123931885,59.0740756988525,0,34.9864730834961
"Unstained","Test","test","V7_10-B3_08-R7_08",166,276.19905090332,250.961212158203,291.374694824219,303.936172485352,464.048095703125,475.834579467773,727.932678222656,449.419555664062,367.533966064453,392.049789428711,180.395294189453,119.008110046387,130.575912475586,117.806934356689,97.8583030700684,66.3036003112793,279.746246337891,276.037048339844,506.605346679688,203.628852844238,164.003410339355,112.115383148193,119.247787475586,58.1745014190674,93.0721130371094,52.1374130249023,20.1986894607544,26.331018447876,40.1617450714111,78.296459197998,40.4466094970703,16.3543825149536,52.9290924072266,36.3349990844727,5.42999243736267,33.5786123275757,503.729690551758,69.2036743164062
"Unstained","Test","test","V5_10-B3_06-R7_06",165,233.30696105957,218.898025512695,307.899841308594,322.204132080078,774.727478027344,463.429595947266,562.558166503906,426.322509765625,388.439208984375,380.574829101562,172.201477050781,116.452621459961,89.5153350830078,143.531112670898,90.6772384643555,26.1176261901855,219.09098815918,262.952941894531,381.766906738281,195.267639160156,263.408477783203,145.138198852539,130.264434814453,80.0228424072266,76.4732666015625,36.8949508666992,13.8385486602783,7.0535626411438,34.1015319824219,64.7214202880859,24.5406398773193,28.1641025543213,0,74.3600006103516,42.341739654541,20.0002021789551,368.264953613281,0
"Unstained","Test","test","V8_10-B3_02-R7_04",150,238.668464660645,238.770523071289,304.088882446289,313.086364746094,486.606231689453,442.433944702148,604.419799804688,770.669891357422,348.254699707031,347.69091796875,138.180702209473,164.974555969238,124.425006866455,125.70442199707,82.5169372558594,58.7158126831055,241.724662780762,248.59782409668,93.1546897888184,172.84774017334,167.109809875488,128.774215698242,110.687549591064,85.7011566162109,71.9530410766602,64.0257873535156,50.5666179656982,14.8261775970459,0,39.0453872680664,0,31.0445222854614,27.1076698303223,87.1974983215332,20.3472185134888,32.3645429611206,220.203155517578,42.525333404541
"Unstained","Test","test","V6_10-B3_02-R7_04",149,255.272903442383,217.762451171875,331.2255859375,302.995178222656,492.171234130859,753.786193847656,581.595031738281,448.965423583984,349.283355712891,358.411804199219,131.822296142578,140.325408935547,135.974319458008,91.2307357788086,78.0777359008789,67.7364883422852,250.76318359375,266.616485595703,92.0762557983398,176.547393798828,150.829238891602,130.838134765625,107.337898254395,73.7052536010742,99.0002746582031,55.454231262207,25.3706722259521,16.8463726043701,56.0826416015625,0,52.4572372436523,50.5673675537109,48.8130989074707,72.6699981689453,42.524772644043,10.6710338592529,213.535919189453,43.6330871582031
"Unstained","Test","test","V5_10-B3_04-R7_06",147,247.344360351562,234.462036132812,290.816192626953,320.581756591797,751.208679199219,439.946319580078,581.724487304688,439.038879394531,400.318695068359,347.985992431641,162.041122436523,116.517318725586,89.9079437255859,110.106063842773,94.2677688598633,12.9611167907715,236.34635925293,232.074478149414,223.348129272461,138.958938598633,196.040588378906,128.331939697266,135.102828979492,76.4879989624023,53.8721542358398,87.6534652709961,13.4890909194946,36.7059173583984,39.1003532409668,41.3421783447266,27.0726089477539,46.2147331237793,34.1498756408691,44.0699996948242,45.148250579834,59.9367065429688,364.639465332031,34.8941612243652
"Unstained","Test","test","V8_10-B3_10-R7_00",147,226.418228149414,194.249450683594,324.326446533203,332.197998046875,525.296203613281,510.794128417969,627.309326171875,764.798278808594,396.668579101562,399.000335693359,204.517929077148,109.918334960938,115.23136138916,85.7254333496094,57.4485015869141,70.4720001220703,326.283477783203,357.45751953125,683.580627441406,272.294403076172,232.26953125,178.529556274414,116.270317077637,60.6188087463379,65.8766784667969,56.0505142211914,29.9835224151611,39.3082046508789,48.7556076049805,31.0580539703369,12.8546199798584,32.4527282714844,16.2067203521729,61.814998626709,20.8658142089844,49.201774597168,0,32.4940338134766
"Unstained","Test","test","V8_10-B3_10-R7_02",144,250.658752441406,210.748634338379,311.645111083984,307.959671020508,530.894348144531,546.118530273438,661.983581542969,803.044708251953,441.498687744141,462.30924987793,184.295562744141,122.275253295898,110.683616638184,128.817535400391,77.065860748291,41.7816905975342,347.423187255859,351.401443481445,726.792541503906,271.221496582031,283.207153320312,165.114044189453,171.911842346191,106.233333587646,59.5409564971924,72.224666595459,39.2092227935791,53.9974193572998,47.3860664367676,39.148229598999,66.3830795288086,49.5432167053223,31.5773811340332,13.0974998474121,35.9660720825195,33.57861328125,83.3558197021484,27.4783821105957
"Unstained","Test","test","V5_10-B3_00-R7_02",136,209.456352233887,250.593818664551,294.69287109375,291.508758544922,748.790588378906,421.073471069336,559.935760498047,360.826766967773,348.188339233398,372.640731811523,154.109497070312,113.800090789795,134.142127990723,119.6748046875,50.6917762756348,57.5434494018555,213.936782836914,193.981071472168,0,106.549980163574,158.015144348145,97.7784729003906,79.5357437133789,39.9738178253174,103.14998626709,21.0934782028198,13.8734946250916,25.1668376922607,26.8087358474731,56.8712024688721,13.7959938049316,5.2487645149231,18.0717802047729,32.8899993896484,17.0221109390259,33.9620037078857,57.7315082550049,4.52331697940826
"Unstained","Test","test","V6_10-B3_10-R7_02",135,283.022796630859,239.338302612305,307.505615234375,307.927215576172,534.571228027344,749.076293945312,637.022033691406,468.494110107422,390.031982421875,395.721771240234,187.474761962891,166.009689331055,98.1527786254883,117.053230285645,93.7455139160156,76.268684387207,315.6015625,368.971496582031,658.739379882812,251.132385253906,203.975021362305,172.116653442383,128.626831054688,74.1565093994141,64.2464370727539,98.5356140136719,40.4672737121582,2.39684176445007,39.7851219177246,29.2754726409912,24.410795211792,70.9223327636719,0,53.754997253418,39.9012908935547,49.3934669494629,80.3140869140625,22.2165641784668
"Unstained","Test","test","V7_10-B3_00-R7_06",129,229.797607421875,226.112243652344,267.359039306641,267.497589111328,434.533721923828,424.55615234375,751.048828125,373.251159667969,360.831024169922,329.494934082031,125.201683044434,138.966796875,96.1897201538086,89.3300933837891,66.2616271972656,56.4687843322754,209.454864501953,223.924957275391,0,145.544311523438,172.910934448242,123.393264770508,116.940246582031,72.3514785766602,61.8010673522949,51.354793548584,55.913330078125,34.7199630737305,76.831169128418,36.8171615600586,34.4737548828125,26.7558975219727,18.9078407287598,59.4099960327148,11.5921182632446,16.2940940856934,356.835418701172,14.8315563201904
"Unstained","Test","test","V6_10-B3_00-R7_00",126,233.404434204102,230.82152557373,302.709045410156,307.862319946289,475.443099975586,707.350372314453,570.490173339844,416.201309204102,336.408386230469,316.511840820312,166.826324462891,113.897132873535,75.3813323974609,114.169498443604,85.9769058227539,54.6451091766357,201.051277160645,213.308151245117,0,151.833724975586,194.655792236328,120.997631072998,68.481876373291,105.518844604492,110.078517913818,39.6527576446533,59.0584526062012,40.9517517089844,16.6399049758911,62.0818271636963,37.5900268554688,23.2033796310425,18.9399967193604,9.52249956130981,73.5184364318848,32.2367467880249,0,30.7400941848755
"Unstained","Test","test","V8_10-B3_00-R7_00",123,296.280334472656,204.002014160156,310.133880615234,297.154632568359,458.118713378906,381.105499267578,538.276489257812,721.264221191406,340.124877929688,334.740600585938,199.273880004883,125.445350646973,86.9633636474609,102.700119018555,63.7156105041504,28.5274829864502,228.503005981445,261.980987548828,0,137.18310546875,143.867889404297,104.375663757324,66.8442687988281,87.1677398681641,55.6506004333496,67.3798751831055,19.1503143310547,0,35.6765022277832,67.6695327758789,16.1656589508057,21.7631702423096,16.6569080352783,64.8050003051758,5.49100351333618,25.6871604919434,0,41.8483772277832
"Unstained","Test","test","V6_10-B3_06-R7_06",118,215.597717285156,231.856903076172,273.69970703125,324.18342590332,476.569351196289,702.540954589844,533.970520019531,422.332427978516,341.352645874023,374.575073242188,164.892578125,148.347702026367,125.177509307861,116.233989715576,71.3536529541016,24.0334272384644,223.050010681152,299.289352416992,341.26969909668,160.527900695801,185.186866760254,140.42064666748,150.064636230469,71.2609405517578,87.5515098571777,74.9452018737793,2.27147896587849,31.1931829452515,23.3164091110229,6.71896076202393,3.4084221124649,8.86529135704041,35.9184646606445,41.4049987792969,44.965217590332,47.6043148040771,345.006454467773,29.4784879684448
"Unstained","Test","test","V8_10-B3_06-R7_06",116,248.319183349609,192.713088989258,320.97541809082,319.446090698242,485.645584106445,447.973098754883,587.940643310547,735.440399169922,372.975967407227,397.787261962891,159.419105529785,98.7259483337402,97.5311431884766,110.958072662354,63.1607112884521,63.4052619934082,265.142669677734,281.756652832031,351.942520141602,241.291313171387,215.315284729004,175.249389648438,150.511253356934,118.830913543701,37.1621532440186,89.6286506652832,39.8382453918457,62.4206066131592,60.3282146453857,34.7946186065674,23.5018825531006,54.5359439849854,30.8377876281738,41.2424983978271,50.5172328948975,18.115198135376,357.265563964844,5.44644302129745
"Unstained","Test","test","V6_10-B3_04-R7_06",114,261.284286499023,248.990661621094,300.015090942383,306.564422607422,441.523101806641,717.234558105469,524.840637207031,399.916580200195,353.132583618164,345.395919799805,154.404479980469,138.675659179688,98.3818016052246,132.979278564453,54.2823066711426,9.99764490127563,235.076484680176,285.794052124023,221.079696655273,180.432029724121,208.316513061523,111.267700195312,58.6562156677246,97.5842437744141,33.8275632858276,28.6960754394531,27.502368927002,60.0580043792725,74.2290382385254,26.0873937606812,57.5211791992188,16.8024473190308,17.2678747177124,57.6874980926514,25.1060886383057,0,333.945602416992,26.216775894165
"Unstained","Test","test","V5_10-B3_10-R7_04",112,252.83585357666,208.143501281738,259.112907409668,284.792114257812,741.039337158203,486.547988891602,589.429901123047,420.710433959961,358.309112548828,378.902770996094,169.546669006348,147.312568664551,92.7870903015137,157.916999816895,53.3357124328613,61.4187602996826,321.054580688477,327.999588012695,648.289703369141,208.25341796875,233.691749572754,202.154136657715,119.061695098877,109.241706848145,97.9998931884766,42.112419128418,28.865255355835,0,3.49232578277588,49.4323539733887,58.7222423553467,0,15.0490975379944,50.1149978637695,16.2594714164734,57.0612773895264,206.56143951416,42.4330234527588
"Unstained","Test","test","V8_10-B3_04-R7_06",110,257.255043029785,253.967132568359,276.656494140625,318.213104248047,486.506851196289,449.266647338867,566.669891357422,765.187591552734,346.164169311523,343.789428710938,136.312507629395,126.706924438477,86.8652076721191,114.988739013672,120.217517852783,37.0596752166748,250.277656555176,216.710014343262,230.74845123291,152.795631408691,158.726249694824,147.017837524414,144.184127807617,103.563396453857,9.59620881080627,37.6403045654297,34.561427116394,69.542652130127,42.4214859008789,26.6701612472534,10.4849557876587,12.6098365783691,45.0829811096191,60.0924987792969,62.3228912353516,6.83712935447693,368.695114135742,8.89277982711792
"Unstained","Test","test","V5_10-B3_08-R7_06",102,304.111389160156,233.460052490234,347.323638916016,342.289169311523,732.261199951172,470.229110717773,571.590972900391,452.209381103516,377.754302978516,388.476165771484,171.283767700195,92.5151405334473,92.1654624938965,85.4960479736328,64.8254146575928,60.8651447296143,267.38362121582,287.289352416992,505.415328979492,180.50602722168,183.614944458008,148.381500244141,97.2517051696777,95.3279609680176,52.649471282959,76.3986396789551,23.7981109619141,16.4012451171875,38.5867767333984,64.5500144958496,80.8282928466797,8.32121205329895,2.76543247699738,55.9649982452393,30.5360803604126,0,347.587310791016,31.8786153793335
"Unstained","Test","test","V6_10-B3_00-R7_02",102,199.415710449219,201.831062316895,288.713607788086,283.202178955078,455.866226196289,736.240081787109,553.751983642578,423.467803955078,405.6943359375,333.101348876953,161.811698913574,111.665126800537,94.7501487731934,132.946517944336,76.0213432312012,62.8516464233398,216.215087890625,237.121208190918,0,136.480171203613,171.039604187012,148.71321105957,114.856014251709,107.737518310547,44.1647930145264,1.90064907073975,72.4077625274658,0,34.8547801971436,28.0756568908691,39.115701675415,64.0093250274658,4.18030500411987,0.0974999964237213,7.59588813781738,22.5880870819092,67.3483047485352,15.1700358390808
"Unstained","Test","test","V7_10-B3_02-R7_08",97,231.032379150391,194.917434692383,278.463409423828,293.780090332031,491.839965820312,426.214569091797,754.804382324219,402.901031494141,361.494689941406,362.477203369141,149.324310302734,128.486068725586,67.9871597290039,98.2434463500977,94.0066375732422,75.1614532470703,211.695831298828,266.766021728516,84.8618774414062,222.127105712891,156.892349243164,176.686767578125,57.9118461608887,116.950675964355,54.8354797363281,77.6657409667969,35.6447486877441,24.5162658691406,46.2904357910156,5.27918338775635,41.4204444885254,35.8452224731445,31.2558193206787,68.4449996948242,41.0605049133301,60.4478912353516,504.682159423828,20.6164798736572
"Unstained","Test","test","V6_10-B3_10-R7_04",87,223.298797607422,250.961212158203,279.974670410156,321.620086669922,517.014953613281,725.659362792969,601.344116210938,439.947174072266,385.917297363281,379.591278076172,166.433013916016,118.264106750488,159.072937011719,120.657890319824,62.9975051879883,49.4346122741699,313.510009765625,363.289276123047,641.186889648438,261.047454833984,240.42854309082,185.163604736328,133.16748046875,79.9476318359375,89.3670120239258,71.7029190063477,60.526180267334,47.7998733520508,15.1334114074707,70.0691604614258,18.8274745941162,76.0430755615234,23.0881462097168,58.4349975585938,67.295295715332,25.8788547515869,202.475067138672,56.1260566711426
"Unstained","Test","test","V5_10-B3_00-R7_04",85,237.076263427734,240.206680297852,305.862945556641,275.414764404297,716.427490234375,438.752258300781,544.6220703125,393.428649902344,341.916748046875,306.872894287109,144.735763549805,112.894348144531,67.3328094482422,89.6577911376953,41.5848808288574,40.5116310119629,213.33918762207,271.401550292969,0,134.815322875977,224.484802246094,119.633972167969,83.8158569335938,75.2846450805664,69.3594741821289,44.1248741149902,27.1179637908936,0,1.23258554935455,90.363166809082,25.9689292907715,35.2691383361816,11.576229095459,53.1049995422363,20.2557010650635,8.75408172607422,210.156219482422,39.817497253418
"Unstained","Test","test","V7_10-B3_10-R7_08",85,242.210311889648,191.310333251953,305.534423828125,231.740371704102,500.849975585938,484.060363769531,722.29931640625,473.554718017578,388.372833251953,336.314331054688,156.338226318359,104.936752319336,156.586395263672,57.2158279418945,99.5556411743164,48.1971168518066,295.432952880859,302.205230712891,636.57568359375,202.22297668457,207.343414306641,166.440856933594,139.866790771484,94.0117950439453,105.224838256836,15.205192565918,74.5744018554688,70.4671478271484,81.4876022338867,52.3119087219238,30.7082595825195,26.6278781890869,45.2116050720215,61.879997253418,28.4311962127686,23.2590198516846,478.074645996094,34.1556587219238
"Unstained","Test","test","V8_10-B3_10-R7_04",85,282.307922363281,225.84504699707,272.681274414062,278.789306640625,517.942443847656,519.285278320312,644.662658691406,770.507690429688,415.051910400391,419.196228027344,145.522369384766,74.7237701416016,127.467742919922,113.317489624023,116.202651977539,100.692893981934,259.727020263672,408.747161865234,660.74755859375,235.741836547852,247.988708496094,153.615036010742,114.856018066406,108.903266906738,97.8146362304688,45.0192947387695,75.7625579833984,25.8858909606934,47.3175888061523,24.0648498535156,44.277027130127,28.9322147369385,16.7855319976807,70.1349945068359,0,33.9300537109375,215.440841674805,67.5112762451172
"Unstained","Test","test","V8_10-B3_08-R7_06",83,250.008880615234,249.224456787109,309.476806640625,345.436584472656,484.0224609375,439.813659667969,589.300415039062,728.4658203125,370.719543457031,430.736755371094,147.226684570312,155.140777587891,132.309951782227,144.448669433594,86.8908615112305,95.3521347045898,281.912506103516,329.569702148438,526.6494140625,206.366592407227,222.0146484375,149.63459777832,125.351608276367,126.276649475098,51.8713989257812,92.9454650878906,61.4347686767578,78.9588165283203,27.1168823242188,54.6429748535156,21.4243679046631,39.7497901916504,66.1774444580078,11.7649993896484,0,4.21729469299316,353.394256591797,65.3573150634766
